customer_id,recency_days,frequency,monetary,segment
14830,53,1,197.13,Regular
14834,17,6,1720.30,Loyal
14836,10,3,102.45,New
14837,89,4,1649.50,Regular
14840,267,1,62.85,Lost
14841,53,6,3295.76,Loyal
14842,43,4,2824.69,Regular
14844,63,4,3189.81,Regular
14847,148,1,309.40,At Risk
14849,21,25,7930.54,VIP
14850,311,1,325.75,Lost
14851,23,2,511.35,New
14852,58,6,2836.69,Loyal
14853,24,2,475.80,New
14854,78,7,2759.83,Loyal
14855,119,2,645.65,At Risk
14856,36,3,1311.38,Regular
14857,59,2,1173.12,Regular
14859,12,4,1353.74,New
14860,19,1,170.32,New
14861,52,1,125.79,Regular
14862,25,2,841.20,New
14863,29,1,266.76,New
14865,7,2,52.20,New
14866,10,12,14389.90,VIP
14867,185,3,710.28,Lost
14868,3,8,2953.59,Loyal
14869,8,2,725.70,New
14870,261,1,327.25,Lost
14871,3,4,522.38,New
14873,210,1,519.68,Lost
14875,107,2,1465.32,At Risk
14878,12,9,1485.54,Loyal
14880,77,3,706.19,Regular
14881,19,1,255.40,New
14882,26,2,589.70,New
14883,18,6,761.59,Loyal
14885,131,1,765.32,At Risk
14886,252,1,364.80,Lost
14887,79,1,1862.00,Regular
14888,207,1,369.20,Lost
14889,336,1,135.90,Lost
14890,253,1,125.65,Lost
14891,148,2,554.38,At Risk
14893,9,2,1237.85,New
14894,85,1,655.75,Regular
14895,7,20,11138.71,VIP
14896,204,2,468.77,Lost
14897,7,4,1366.38,New
14898,23,6,1303.52,Loyal
14901,11,9,1421.29,Loyal
14902,25,1,332.66,New
14903,21,5,2810.63,Loyal
14904,2,2,1025.44,New
14905,157,2,616.15,At Risk
14907,3,7,3501.10,Loyal
14908,74,1,277.80,Regular
14910,2,4,434.35,New
14911,1,201,143825.06,VIP
14912,16,2,867.85,New
14913,35,4,1227.43,Regular
14915,91,2,307.48,At Risk
14916,70,4,1268.98,Regular
14918,115,2,1610.15,At Risk
14920,212,2,977.77,Lost
14921,30,2,1316.07,New
14923,50,1,749.10,Regular
14924,245,1,310.05,Lost
14929,32,1,223.88,Regular
14930,108,3,2372.86,At Risk
14931,4,5,1257.68,Loyal
14932,365,1,363.53,Lost
14934,81,2,1890.94,Regular
14935,297,1,1784.71,Lost
14936,33,8,8137.02,Loyal
14937,56,3,1621.88,Regular
14944,29,12,5900.25,VIP
14946,14,1,100.90,New
14947,72,2,290.82,Regular
14948,23,6,1101.97,Loyal
14950,19,1,371.20,New
14951,79,1,311.69,Regular
14952,59,11,8099.49,Loyal
14953,25,1,289.82,New
14954,12,1,336.17,New
14957,253,1,58.49,Lost
14958,147,3,499.68,At Risk
14959,64,4,695.42,Regular
14960,8,2,221.27,New
14961,10,9,7044.68,Loyal
14962,270,1,126.70,Lost
14963,9,5,1487.80,Loyal
14964,247,1,206.21,Lost
14965,96,2,599.00,At Risk
14966,14,1,191.32,New
14967,49,1,463.80,Regular
14968,30,1,147.59,New
14970,68,4,1592.06,Regular
14971,35,3,1116.57,Regular
14972,128,1,114.77,At Risk
14973,107,3,1314.45,At Risk
14974,37,1,114.39,Regular
14975,57,1,279.94,Regular
14976,57,7,790.86,Loyal
14978,72,5,1931.42,Loyal
14981,246,1,102.12,Lost
14984,19,2,213.27,New
14985,198,2,296.75,Lost
14987,15,2,326.40,New
14988,211,1,334.54,Lost
14995,38,2,233.23,Regular
14997,46,3,546.20,Regular
14998,170,2,429.87,At Risk
15000,47,1,490.52,Regular
15002,115,4,1641.76,At Risk
15004,147,1,1246.32,At Risk
15005,15,28,6316.57,VIP
15006,51,1,502.09,Regular
15007,159,1,156.91,At Risk
15009,12,3,1261.78,New
15010,35,1,308.94,Regular
15012,53,2,423.04,Regular
15014,43,2,260.17,Regular
15016,172,1,170.04,At Risk
15017,33,1,125.58,Regular
15018,38,3,496.21,Regular
15019,266,1,266.00,Lost
15021,8,9,1914.82,Loyal
15022,11,4,905.04,New
15023,3,11,6802.76,VIP
15024,9,10,1661.33,VIP
15025,33,1,377.01,Regular
15026,80,3,469.00,Regular
15027,30,4,1066.15,New
15028,8,4,627.13,New
15030,71,2,518.28,Regular
15031,4,4,668.14,New
15032,256,3,4959.10,Lost
15033,4,10,2586.67,VIP
15034,15,8,4308.61,Loyal
15035,89,1,252.73,Regular
15036,72,3,465.55,Regular
15038,58,6,705.49,Loyal
15039,9,47,19914.44,VIP
15041,170,1,180.35,At Risk
15042,199,1,135.93,Lost
15043,31,1,537.00,Regular
15044,19,17,7700.23,VIP
15045,151,2,735.66,At Risk
15046,9,15,5213.77,VIP
15047,269,1,343.62,Lost
15048,65,4,384.05,Regular
15049,273,1,121.17,Lost
15050,25,3,1782.09,New
15051,23,3,1391.61,New
15052,319,1,215.78,Lost
15053,4,3,697.79,New
15054,12,2,302.10,New
15057,275,2,1489.50,Lost
15058,25,11,2124.99,VIP
15059,40,9,1337.72,Loyal
15060,8,4,303.09,New
15061,3,48,54534.14,VIP
15062,71,4,987.86,Regular
15063,213,1,370.80,Lost
15065,37,4,3158.13,Regular
15066,53,1,893.59,Regular
15067,78,3,1744.76,Regular
15068,46,2,553.36,Regular
15069,179,1,1109.53,At Risk
15070,372,1,106.20,Lost
15071,93,2,982.07,At Risk
15073,9,3,1043.41,New
15074,105,1,748.87,At Risk
15075,77,1,773.03,Regular
15076,172,1,880.85,At Risk
15078,7,32,9743.11,VIP
15079,212,4,895.61,Lost
15081,22,5,504.80,Loyal
15083,256,1,88.20,Lost
15087,281,1,306.94,Lost
15088,21,2,1160.07,New
15089,10,6,2420.84,Loyal
15090,308,1,381.32,Lost
15091,67,1,480.71,Regular
15092,215,2,457.81,Lost
15093,18,6,4597.02,Loyal
15095,103,4,1370.60,At Risk
15096,42,1,219.39,Regular
15097,4,1,248.08,New
15098,182,3,39916.50,Lost
15099,84,1,410.48,Regular
15100,333,3,876.00,Lost
15101,8,2,317.53,New
15103,31,2,703.36,Regular
15104,196,2,1027.44,Lost
15105,18,7,2298.93,Loyal
15106,17,5,1422.52,Loyal
15107,311,6,319.50,Lost
15108,141,4,1300.25,At Risk
15109,245,1,484.95,Lost
15110,23,4,996.10,New
15111,29,3,1567.48,New
15113,9,3,3609.33,New
15114,30,10,2760.56,VIP
15115,18,1,340.11,New
15116,17,4,1352.75,New
15117,14,5,1551.78,Loyal
15118,134,1,244.80,At Risk
15119,245,1,266.40,Lost
15120,133,1,358.82,At Risk
15121,50,2,457.72,Regular
15122,114,3,1633.78,At Risk
15123,7,2,2199.31,New
15124,22,2,184.19,New
15125,25,15,11528.48,VIP
15127,65,1,406.53,Regular
15128,60,4,1471.00,Regular
15129,50,11,3447.40,Loyal
15130,169,1,330.11,At Risk
15132,18,5,977.93,Loyal
15133,127,3,982.42,At Risk
15134,14,8,1387.99,Loyal
15135,239,1,139.05,Lost
15136,2,4,1286.70,New
15139,239,2,178.96,Lost
15140,52,7,2354.25,Loyal
15142,46,1,498.74,Regular
15143,225,1,259.45,Lost
15144,8,17,6580.44,VIP
15145,4,4,1194.73,New
15146,164,2,1327.16,At Risk
15147,240,1,623.50,Lost
15148,10,1,301.29,New
15149,133,1,520.80,At Risk
15150,17,10,5314.47,VIP
15152,9,13,4745.69,VIP
15153,31,1,329.25,Regular
15154,75,1,296.42,Regular
15156,1,3,961.49,New
15157,3,3,1936.07,New
15158,45,1,401.40,Regular
15159,1,30,18641.01,VIP
15160,357,1,158.16,Lost
15163,18,2,304.47,New
15164,68,3,843.05,Regular
15165,373,1,487.75,Lost
15167,320,1,163.00,Lost
15168,25,1,106.56,New
15171,331,1,1289.50,Lost
15172,8,5,1624.05,Loyal
15174,322,1,135.75,Lost
15175,71,1,224.14,Regular
15178,260,1,40.50,Lost
15179,18,5,2206.95,Loyal
15180,367,1,87.50,Lost
15181,66,3,689.48,Regular
15182,154,2,622.85,At Risk
15184,29,2,406.76,New
15185,70,1,310.62,Regular
15186,14,2,411.41,New
15187,1,16,4777.18,VIP
15189,1,41,16225.39,VIP
15192,119,3,1044.32,At Risk
15193,60,1,499.32,Regular
15194,3,15,7616.53,VIP
15195,2,1,3861.00,New
15197,10,3,1079.61,New
15198,92,2,193.64,At Risk
15199,59,4,1268.70,Regular
15201,87,5,1236.54,Loyal
15203,25,6,1827.80,Loyal
15204,357,1,316.58,Lost
15205,85,2,653.24,Regular
15206,10,4,420.30,New
15208,1,5,870.12,Loyal
15210,225,1,331.18,Lost
15211,60,2,894.41,Regular
15212,241,1,101.80,Lost
15213,318,2,328.35,Lost
15214,1,8,1661.44,Loyal
15215,46,3,734.94,Regular
15216,87,1,96.60,Regular
15218,10,11,5756.89,VIP
15219,176,1,305.75,At Risk
15220,51,6,1778.96,Loyal
15221,366,1,403.25,Lost
15222,318,1,585.00,Lost
15223,225,2,755.75,Lost
15224,358,2,322.08,Lost
15225,234,1,409.40,Lost
15226,310,1,154.41,Lost
15227,36,5,1219.40,Loyal
15228,66,4,3386.71,Regular
15230,239,2,429.60,Lost
15232,113,2,612.06,At Risk
15234,276,1,197.00,Lost
15235,217,12,2247.51,Lost
15236,298,1,321.05,Lost
15237,1,4,1412.32,New
15238,29,3,1071.99,New
15239,10,2,780.59,New
15240,44,5,1706.57,Loyal
15241,66,8,1756.44,Loyal
15243,74,1,316.68,Regular
15244,65,2,631.57,Regular
15245,134,3,2515.84,At Risk
15246,238,2,514.15,Lost
15247,122,1,356.00,At Risk
15249,31,13,6688.46,Loyal
15251,9,11,10484.99,VIP
15252,36,2,740.78,Regular
15253,16,5,918.20,Loyal
15254,127,1,300.36,At Risk
15255,66,1,890.85,Regular
15256,148,1,98.45,At Risk
15257,283,1,317.15,Lost
15258,168,2,623.16,At Risk
15260,100,7,1810.77,At Risk
15261,135,1,254.82,At Risk
15262,323,1,178.95,Lost
15263,106,1,156.51,At Risk
15264,64,1,393.74,Regular
15265,151,2,1506.12,At Risk
15266,338,1,119.30,Lost
15267,22,5,1717.36,Loyal
15269,23,1,408.80,New
15270,15,7,2379.49,Loyal
15271,7,15,2507.07,VIP
15272,57,2,721.94,Regular
15274,4,2,716.57,New
15275,37,1,615.14,Regular
15276,66,1,135.31,Regular
15277,46,1,255.90,Regular
15279,354,1,290.51,Lost
15280,172,1,113.12,At Risk
15281,58,9,2332.15,Loyal
15286,49,1,240.55,Regular
15287,22,2,486.69,New
15288,43,5,2306.52,Loyal
15289,29,3,939.78,New
15290,4,18,7943.22,VIP
15291,25,15,4668.30,VIP
15292,201,1,180.94,Lost
15296,50,6,3672.86,Loyal
15297,10,3,641.94,New
15298,2,12,4799.90,VIP
15299,67,7,4507.01,Loyal
15300,64,1,496.44,Regular
15301,50,12,5070.35,Loyal
15303,290,1,574.02,Lost
15304,60,8,694.40,Loyal
15306,64,3,1174.35,Regular
15307,95,1,205.30,At Risk
15308,274,1,310.47,Lost
15311,0,91,60767.90,VIP
15312,75,4,924.85,Regular
15313,110,1,52.00,At Risk
15314,199,1,327.97,Lost
15315,64,2,570.50,Regular
15316,326,1,165.00,Lost
15318,3,1,312.62,New
15319,283,1,204.50,Lost
15320,44,1,267.13,Regular
15321,70,3,2748.31,Regular
15322,85,1,679.68,Regular
15325,103,1,162.29,At Risk
15326,333,1,311.71,Lost
15327,52,1,208.75,Regular
15329,39,3,1049.70,Regular
15330,32,2,714.96,Regular
15332,366,4,1661.06,Lost
15333,208,1,1028.56,Lost
15334,156,3,351.67,At Risk
15335,53,1,173.97,Regular
15339,66,2,574.07,Regular
15341,80,1,2020.52,Regular
15342,129,1,406.09,At Risk
15343,87,1,364.50,Regular
15344,0,3,563.94,New
15345,45,1,393.54,Regular
15346,332,1,252.42,Lost
15347,366,1,201.60,Lost
15348,72,1,158.04,Regular
15349,158,2,473.81,At Risk
15350,373,1,115.65,Lost
15351,12,7,1960.11,Loyal
15353,254,2,777.02,Lost
15355,29,2,277.05,New
15356,31,10,2766.50,Loyal
15358,4,22,8347.20,VIP
15360,39,1,427.93,Regular
15361,361,1,418.92,Lost
15363,372,1,326.00,Lost
15364,95,2,913.19,At Risk
15365,25,7,2314.32,Loyal
15366,75,2,602.51,Regular
15367,57,4,1877.59,Regular
15368,21,1,446.94,New
15370,40,7,2386.05,Loyal
15372,137,1,2007.40,At Risk
15373,8,12,2415.91,VIP
15374,128,1,168.00,At Risk
15376,40,3,1233.36,Regular
15379,169,7,3703.29,At Risk
15380,8,5,1690.26,Loyal
15381,213,2,596.85,Lost
15382,14,6,5955.71,Loyal
15384,169,2,642.41,At Risk
15385,40,1,316.88,Regular
15386,186,1,394.14,Lost
15388,270,1,140.54,Lost
15389,172,1,500.00,At Risk
15392,4,4,1535.53,New
15393,16,2,231.86,New
15394,9,4,2183.54,New
15395,325,1,107.45,Lost
15396,112,1,288.18,At Risk
15397,289,1,94.00,Lost
15398,16,2,1345.53,New
15399,1,3,815.77,New
15400,92,5,716.20,At Risk
15402,148,2,626.77,At Risk
15405,189,1,349.10,Lost
15406,31,2,510.71,Regular
15407,33,4,1056.44,Regular
15408,264,1,267.18,Lost
15410,84,8,3450.84,Loyal
15411,26,4,1358.88,New
15412,171,1,190.53,At Risk
15414,9,3,774.90,New
15415,313,1,572.81,Lost
15416,64,4,3984.32,Regular
15417,85,1,508.80,Regular
15419,24,1,135.86,New
15421,58,4,950.36,Regular
15422,323,2,97.70,Lost
15423,38,1,43.50,Regular
15424,254,2,383.34,Lost
15426,19,5,1447.39,Loyal
15427,33,3,1483.14,Regular
15428,15,1,93.78,New
15429,26,2,397.35,New
15432,23,1,171.19,New
15433,213,2,533.30,Lost
15434,8,5,1041.48,Loyal
15435,22,1,149.29,New
15436,12,3,1122.53,New
15437,262,1,200.16,Lost
15438,131,1,156.58,At Risk
15440,54,3,383.68,Regular
15442,248,1,594.00,Lost
15443,1,7,3236.91,Loyal
15444,9,2,1418.26,New
15445,264,1,113.50,Lost
15447,330,1,155.17,Lost
15448,312,1,494.64,Lost
15449,26,3,974.52,New
15450,30,1,429.84,New
15452,29,3,538.73,New
15453,1,7,1388.37,Loyal
15454,362,1,179.10,Lost
15456,283,3,447.22,Lost
15457,262,1,237.07,Lost
15458,25,1,161.64,New
15460,354,1,216.76,Lost
15462,94,3,234.60,At Risk
15463,29,1,126.14,New
15464,338,1,1048.85,Lost
15465,19,18,7354.62,VIP
15466,85,1,334.53,Regular
15467,9,3,524.88,New
15468,51,2,467.51,Regular
15469,50,2,538.55,Regular
15471,2,1,469.48,New
15472,113,1,371.56,At Risk
15473,14,7,1771.20,Loyal
15475,77,1,454.11,Regular
15478,40,2,1441.42,Regular
15480,116,1,905.50,At Risk
15482,15,12,11054.96,VIP
15483,161,4,233.81,At Risk
15484,1,4,3594.31,New
15485,30,3,2575.00,New
15488,92,1,91.32,At Risk
15489,22,3,1134.28,New
15491,95,6,3100.09,At Risk
15492,28,2,659.46,New
15493,32,5,2001.80,Loyal
15494,21,2,1299.23,New
15497,17,2,1262.20,New
15498,2,27,13316.40,VIP
15500,8,4,1131.56,New
15502,15,12,10384.93,VIP
15503,362,1,147.09,Lost
15504,81,1,52.83,Regular
15505,52,5,3610.96,Loyal
15506,22,3,979.26,New
15507,171,1,492.36,At Risk
15508,189,6,1000.27,Lost
15510,330,1,250.00,Lost
15511,11,5,909.23,Loyal
15512,155,2,121.00,At Risk
15513,33,19,14758.22,Loyal
15514,12,11,4139.46,VIP
15516,44,3,62.43,Regular
15517,233,1,267.03,Lost
15518,64,8,1942.45,Loyal
15520,1,1,343.50,New
15521,40,8,3000.20,Loyal
15522,32,2,398.84,Regular
15523,84,1,412.01,Regular
15524,24,1,440.00,New
15525,2,3,825.92,New
15526,33,2,148.44,Regular
15527,18,8,2429.78,Loyal
15528,254,1,229.33,Lost
15529,22,11,3995.23,VIP
15530,21,4,1502.35,New
15531,8,2,2007.44,New
15532,25,4,1580.93,New
15533,19,3,807.57,New
15535,173,4,536.40,At Risk
15537,163,1,110.92,At Risk
15539,7,1,538.46,New
15540,11,1,213.30,New
15541,114,1,85.13,At Risk
15543,288,1,127.86,Lost
15544,9,9,3546.71,Loyal
15545,54,2,292.72,Regular
15547,7,14,4954.84,VIP
15549,77,3,1693.26,Regular
15550,4,4,575.63,New
15551,36,1,436.06,Regular
15552,217,1,90.12,Lost
15553,60,1,437.23,Regular
15554,277,1,217.20,Lost
15555,12,16,4805.17,VIP
15556,24,1,279.77,New
15557,28,1,473.65,New
15561,11,4,800.59,New
15562,351,1,134.55,Lost
15563,22,4,1400.44,New
15565,50,2,173.16,Regular
15567,18,1,186.01,New
15568,2,3,758.29,New
15569,103,5,1375.71,At Risk
15570,7,12,4165.52,VIP
15571,11,4,650.43,New
15572,4,7,2552.86,Loyal
15573,31,2,607.45,Regular
15574,177,4,702.25,At Risk
15576,37,1,940.67,Regular
15577,151,3,258.88,At Risk
15578,162,1,127.10,At Risk
15579,68,2,348.60,Regular
15581,120,13,3679.97,At Risk
15582,24,3,682.91,New
15584,23,4,725.11,New
15585,176,1,455.30,At Risk
15587,50,4,913.68,Regular
15589,255,3,478.53,Lost
15592,46,1,388.58,Regular
15593,70,1,199.80,Regular
15594,15,5,1771.78,Loyal
15596,100,5,1406.59,At Risk
15597,35,1,324.57,Regular
15598,53,1,240.68,Regular
15599,26,2,761.74,New
15601,11,14,6776.56,VIP
15602,8,9,1297.87,Loyal
15603,78,1,48.48,Regular
15604,52,1,216.39,Regular
15605,36,5,1198.23,Loyal
15606,61,9,2920.16,Loyal
15607,336,1,104.76,Lost
15608,28,4,1093.68,New
15609,184,1,298.48,Lost
15610,51,1,112.46,Regular
15611,9,13,1591.45,VIP
15612,36,2,195.15,Regular
15615,10,23,10399.74,VIP
15618,32,4,776.85,Regular
15619,10,1,336.40,New
15620,56,3,1553.18,Regular
15621,4,4,1293.03,New
15622,43,9,3709.56,Loyal
15623,141,1,301.03,At Risk
15624,116,4,588.13,At Risk
15625,103,4,1534.26,At Risk
15626,74,2,675.80,Regular
15628,4,9,2870.24,Loyal
15630,45,2,1186.35,Regular
15632,15,8,3285.31,Loyal
15634,17,1,243.55,New
15636,89,2,724.76,Regular
15637,52,1,223.36,Regular
15639,134,1,425.32,At Risk
15640,4,15,12515.66,VIP
15641,105,4,1887.20,At Risk
15643,191,3,664.00,Lost
15644,166,4,813.00,At Risk
15645,18,1,612.01,New
15646,157,3,447.64,At Risk
15648,204,2,657.35,Lost
15649,336,2,816.00,Lost
15651,36,3,646.30,Regular
15652,91,1,337.74,At Risk
15653,92,2,877.44,At Risk
15654,9,2,922.53,New
15655,243,1,560.67,Lost
15656,45,4,748.50,Regular
15657,22,1,30.00,New
15658,190,5,1024.10,Lost
15659,43,1,306.45,Regular
15660,25,9,1600.86,Loyal
15661,317,2,309.80,Lost
15663,106,1,138.14,At Risk
15664,50,1,386.43,Regular
15665,168,2,2242.01,At Risk
15667,39,1,301.32,Regular
15668,217,1,76.32,Lost
15669,40,4,684.34,Regular
15670,296,1,173.05,Lost
15671,18,7,2657.13,Loyal
15673,88,4,2881.02,Regular
15674,73,5,2446.60,Loyal
15675,81,3,323.69,Regular
15676,18,3,3435.76,New
15677,49,1,657.23,Regular
15678,52,1,352.70,Regular
15679,24,4,781.28,New
15680,9,3,1333.68,New
15681,25,5,1426.16,Loyal
15683,117,1,193.75,At Risk
15687,8,9,2993.10,Loyal
15689,119,2,254.10,At Risk
15690,4,2,239.76,New
15691,252,1,136.80,Lost
15692,28,1,191.04,New
15694,0,14,6479.40,VIP
15695,266,2,409.98,Lost
15696,33,8,2736.46,Loyal
15699,17,1,309.65,New
15700,172,2,696.68,At Risk
15701,2,4,1542.14,New
15703,264,1,211.50,Lost
15704,140,4,2293.62,At Risk
15705,201,1,143.10,Lost
15706,63,4,1060.56,Regular
15707,35,4,945.58,Regular
15708,40,7,3364.24,Loyal
15709,283,1,133.25,Lost
15712,9,5,1072.36,Loyal
15713,143,2,356.70,At Risk
15714,11,2,330.88,New
15716,145,4,1118.81,At Risk
15717,234,1,150.30,Lost
15719,32,13,5045.61,Loyal
15720,24,1,598.73,New
15721,11,1,507.08,New
15722,35,5,2222.56,Loyal
15723,364,1,203.10,Lost
15724,201,2,218.25,Lost
15725,15,1,415.25,New
15727,16,7,5178.96,Loyal
15729,212,1,85.00,Lost
15730,65,3,1120.88,Regular
15732,212,2,294.12,Lost
15733,282,1,162.30,Lost
15734,114,2,1339.45,At Risk
15737,14,8,1205.12,Loyal
15738,18,16,4812.42,VIP
15739,66,1,449.12,Regular
15740,49,1,154.88,Regular
15743,16,4,784.46,New
15744,77,1,34.80,Regular
15745,19,4,1094.59,New
15746,134,1,196.88,At Risk
15747,12,3,974.04,New
15748,40,1,149.31,Regular
15749,235,3,44534.30,Lost
15750,2,8,2465.48,Loyal
15752,39,7,2637.38,Loyal
15753,304,1,79.20,Lost
15754,51,3,458.57,Regular
15755,10,6,2364.25,Loyal
15756,61,4,532.96,Regular
15757,65,2,714.42,Regular
15758,24,1,205.25,New
15759,218,3,253.04,Lost
15762,65,2,583.75,Regular
15763,31,2,1086.92,Regular
15764,88,6,3279.97,Loyal
15766,64,1,315.06,Regular
15768,115,3,621.83,At Risk
15769,7,26,56252.72,VIP
15773,5,1,635.68,New
15774,68,1,270.80,Regular
15775,245,1,104.90,Lost
15776,133,1,241.62,At Risk
15777,241,4,1047.11,Lost
15780,183,3,475.28,Lost
15781,25,3,345.46,New
15782,9,3,2614.74,New
15783,10,1,246.30,New
15785,32,5,2328.97,Loyal
15786,46,3,4932.20,Regular
15787,26,3,948.05,New
15789,358,1,351.30,Lost
15790,10,1,220.85,New
15791,43,2,1612.69,Regular
15793,14,3,965.61,New
15795,149,1,610.01,At Risk
15796,1,8,2711.56,Loyal
15797,113,4,2207.40,At Risk
15799,75,3,884.14,Regular
15800,107,2,699.08,At Risk
15801,46,3,1063.95,Regular
15802,142,1,451.42,At Risk
15803,51,1,415.82,Regular
15804,0,13,4206.39,VIP
15805,23,17,5528.48,VIP
15806,46,3,784.58,Regular
15807,50,3,903.90,Regular
15808,306,4,3734.97,Lost
15809,36,5,515.77,Loyal
15810,78,4,1391.98,Regular
15811,22,6,2218.62,Loyal
15812,107,5,1801.14,At Risk
15813,207,2,1303.91,Lost
15814,16,4,1945.33,New
15815,63,5,2100.60,Loyal
15819,49,4,1905.45,Regular
15820,319,1,206.98,Lost
15821,44,2,570.96,Regular
15822,3,2,885.47,New
15823,372,1,15.00,Lost
15825,172,1,532.94,At Risk
15826,56,3,1654.31,Regular
15827,73,14,1836.09,Loyal
15829,99,2,636.14,At Risk
15830,37,1,576.00,Regular
15831,58,3,801.76,Regular
15832,254,1,836.79,Lost
15834,70,4,2233.75,Regular
15835,44,4,954.09,Regular
15836,50,1,137.37,Regular
15837,64,1,391.98,Regular
15838,11,19,33643.08,VIP
15839,33,3,1048.49,Regular
15840,58,2,355.56,Regular
15841,72,4,1224.06,Regular
15843,303,1,118.95,Lost
15844,46,1,130.74,Regular
15845,17,8,3711.77,Loyal
15847,38,2,389.27,Regular
15850,19,2,238.85,New
15852,186,2,160.71,Lost
15853,51,1,110.80,Regular
15854,4,12,2974.65,VIP
15855,136,5,712.24,At Risk
15856,4,27,16387.57,VIP
15857,18,1,297.00,New
15858,15,5,1438.85,Loyal
15860,40,8,977.21,Loyal
15861,12,8,3165.36,Loyal
15862,8,4,832.88,New
15863,25,2,68.84,New
15864,22,6,1936.32,Loyal
15865,40,3,895.13,Regular
15866,101,1,230.53,At Risk
15867,5,15,3812.64,VIP
15869,277,2,149.64,Lost
15870,32,1,354.09,Regular
15872,14,2,360.93,New
15874,63,7,4405.88,Loyal
15877,1,2,493.28,New
15880,369,1,343.28,Lost
15881,312,5,501.39,Lost
15882,198,4,516.36,Lost
15883,2,2,396.48,New
15885,92,3,379.35,At Risk
15886,60,1,181.09,Regular
15888,80,1,168.31,Regular
15889,156,2,446.87,At Risk
15891,226,1,524.52,Lost
15894,253,2,263.55,Lost
15895,149,1,179.17,At Risk
15897,194,2,222.05,Lost
15898,1,5,1388.88,Loyal
15899,368,1,56.25,Lost
15900,23,1,351.11,New
15901,16,3,363.88,New
15903,9,7,5126.76,Loyal
15904,8,1,164.68,New
15906,19,7,1567.69,Loyal
15907,3,3,967.45,New
15909,173,1,191.94,At Risk
15910,0,8,1232.18,Loyal
15912,178,2,264.62,At Risk
15916,16,8,1528.09,Loyal
15917,247,1,123.10,Lost
15918,190,2,334.23,Lost
15919,19,2,639.89,New
15920,154,4,167.50,At Risk
15921,172,1,336.03,At Risk
15922,373,1,369.50,Lost
15923,372,1,127.08,Lost
15925,194,1,207.15,Lost
15930,67,1,426.63,Regular
15932,4,8,2495.87,Loyal
15933,21,3,1107.46,New
15935,239,2,416.86,Lost
15937,64,1,145.35,Regular
15938,112,5,404.58,At Risk
15939,89,15,6115.01,Loyal
15940,311,1,35.80,Lost
15942,133,1,337.44,At Risk
15944,276,1,325.10,Lost
15945,365,1,181.00,Lost
15947,82,1,1708.24,Regular
15948,8,2,955.24,New
15949,16,2,364.72,New
15950,31,4,1765.51,Regular
15951,8,2,708.22,New
15952,33,4,806.57,Regular
15953,15,8,1659.38,Loyal
15955,24,14,4416.26,VIP
15957,31,1,428.89,Regular
15958,74,1,104.35,Regular
15963,19,2,470.76,New
15965,17,4,845.64,New
15967,23,2,418.83,New
15969,2,3,666.10,New
15970,303,1,314.10,Lost
15971,17,12,4199.85,VIP
15973,366,1,307.82,Lost
15974,39,7,3442.15,Loyal
15975,84,1,371.01,Regular
15976,165,2,430.94,At Risk
15977,17,2,1054.73,New
15978,77,1,1098.78,Regular
15980,88,3,2398.86,Regular
15981,24,8,3408.48,Loyal
15983,22,4,1475.02,New
15984,2,10,2837.67,VIP
15985,123,2,1142.42,At Risk
15986,30,1,168.12,New
15987,12,7,1451.28,Loyal
15988,19,1,158.03,New
15990,44,2,792.11,Regular
15992,3,1,41.99,New
15993,8,7,2797.57,Loyal
15994,54,1,427.07,Regular
15996,88,6,1060.68,Loyal
15998,36,5,3089.97,Loyal
16000,2,3,12393.70,New
16003,29,5,2735.37,Loyal
16005,12,4,615.39,New
16006,211,1,101.40,Lost
16007,47,4,1701.94,Regular
16008,23,3,478.78,New
16009,22,4,992.71,New
16010,245,3,407.50,Lost
16011,8,16,3362.71,VIP
16012,35,3,1415.29,Regular
16013,3,47,37130.60,VIP
16014,37,3,662.38,Regular
16015,3,3,705.39,New
16016,3,8,1508.76,Loyal
16017,47,1,211.88,Regular
16018,39,2,408.90,Regular
16019,46,9,3786.24,Loyal
16020,16,3,851.01,New
16022,260,1,628.28,Lost
16023,46,3,719.81,Regular
16024,12,1,251.24,New
16025,29,1,439.66,New
16026,43,1,236.09,Regular
16027,91,6,934.62,At Risk
16029,38,63,81024.84,Loyal
16030,309,1,331.24,Lost
16031,92,2,548.94,At Risk
16033,5,20,8816.40,VIP
16034,196,3,437.70,Lost
16036,87,2,758.92,Regular
16037,269,3,855.02,Lost
16038,7,3,471.78,New
16040,65,3,1313.55,Regular
16041,30,3,3166.40,New
16042,22,5,1197.27,Loyal
16043,37,4,773.99,Regular
16045,119,4,1340.70,At Risk
16048,373,2,256.44,Lost
16049,40,3,1111.79,Regular
16050,173,1,137.90,At Risk
16052,54,1,362.06,Regular
16053,32,2,1511.95,Regular
16054,145,1,783.90,At Risk
16055,220,1,134.80,Lost
16056,45,1,664.85,Regular
16057,16,7,2263.12,Loyal
16059,65,6,1459.86,Loyal
16062,9,4,1153.62,New
16063,260,1,335.32,Lost
16065,365,1,372.09,Lost
16066,16,5,1521.87,Loyal
16070,22,2,852.15,New
16071,44,1,326.24,Regular
16072,288,1,584.32,Lost
16073,297,1,122.40,Lost
16076,3,10,2234.73,VIP
16078,283,1,79.20,Lost
16079,16,3,1352.00,New
16080,81,2,217.16,Regular
16081,56,5,2806.90,Loyal
